date,open,high,low,close,volume
2004-04-16,50.09470408785248,50.11929798199901,49.9717421221226,50.10945892333984,49000.0
2004-04-19,50.143862100122426,50.168455981505296,49.98155524149361,50.04549407958984,115300.0
2004-04-20,49.99629765431351,50.03072682820046,49.829067557935126,49.88317108154297,40000.0
2004-04-21,49.70117502749768,49.92742435277631,49.68150068366944,49.765113830566406,72700.0
2004-04-22,49.971703159581786,50.01597138402968,49.83890599123503,49.947113037109375,41100.0
2004-04-23,49.89796562289527,49.922559517746976,49.730739145908466,49.84878158569336,90200.0
2004-04-26,49.84876972497787,49.96681213667647,49.69629812017966,49.834014892578125,109900.0
2004-04-27,49.89797762208512,49.9668360412268,49.78977421522136,49.957000732421875,54200.0
2004-04-28,49.96678087326815,49.96678087326815,49.70610232397334,49.72577667236328,36400.0
2004-04-29,49.69137895286747,49.81434089375945,49.48972332110495,49.58317184448242,46600.0
2004-04-30,49.64708729289311,49.69627129184068,49.55363506814371,49.568389892578125,64200.0
2004-05-03,49.63748440435707,49.72625501742701,49.49446487426758,49.49446487426758,245200.0
2004-05-04,49.61279892640275,49.78047833712796,49.45498500238059,49.58320999145508,41200.0
2004-05-05,49.63745586970378,49.70649922211419,49.46484748867775,49.51909637451172,34000.0
2004-05-06,49.44017175055431,49.48455513611275,49.34646847538075,49.36619567871094,67900.0
2004-05-07,49.07032137853973,49.07032137853973,48.89771296037772,48.94702911376953,56800.0
2004-05-10,49.02099142671665,49.06537482350185,48.85331203728529,48.87303924560547,77000.0
2004-05-11,48.82863943196513,49.04563112537096,48.82863943196513,48.996315002441406,84200.0
2004-05-12,49.045674310063035,49.075267019940334,48.92731475830078,48.92731475830078,48900.0
2004-05-13,48.94701217757175,48.951944919978544,48.75467661208694,48.917423248291016,21200.0
2004-05-14,48.9618364510057,49.090061493587825,48.8977258110058,48.92731475830078,53300.0
2004-05-17,49.14924821451998,49.262675032558455,49.14924821451998,49.17390441894531,37400.0
2004-05-18,49.18866280519678,49.21825549641128,49.07523607037764,49.19852828979492,24000.0
2004-05-19,49.13935645651224,49.13935645651224,49.02099695582162,49.11469650268555,31000.0
2004-05-20,49.21332683694456,49.24784851074219,49.109761815551686,49.24784851074219,11200.0
2004-05-21,49.29221078643622,49.29221078643622,49.05055917339676,49.16891860961914,22300.0
2004-05-24,49.1195692334555,49.237928589538946,49.1195692334555,49.20833969116211,39300.0
2004-05-25,49.26264304862437,49.26264304862437,49.15907802707942,49.193599700927734,44600.0
2004-05-26,49.31198085985292,49.35143529375637,49.26759744364797,49.31691360473633,35800.0
2004-05-27,49.39084230553171,49.558517844756494,49.39084230553171,49.5535888671875,99600.0
2004-05-28,49.583213064446745,49.583213064446745,49.34156130137563,49.381011962890625,54900.0
2004-06-01,49.37454975704773,49.419074090988154,49.24096920617014,49.3250732421875,39500.0
2004-06-02,49.320148472225,49.35972441571156,49.226147585568896,49.34488296508789,196100.0
2004-06-03,49.22612776152333,49.3250732421875,49.22612776152333,49.3250732421875,91900.0
2004-06-04,49.27064888456896,49.27064888456896,49.16675500428375,49.22117614746094,30100.0
2004-06-07,49.22120670605416,49.27067947387695,49.072788402585786,49.27067947387695,39300.0
2004-06-08,49.22119819527442,49.250884870459195,49.12720108502311,49.15193557739258,264400.0
2004-06-09,49.05795141923088,49.17173841813711,49.053003009638694,49.16679000854492,90200.0
2004-06-10,49.14701537618728,49.21133339722719,49.02827993089077,49.117332458496094,49500.0
2004-06-14,48.97873306274414,49.0974683284532,48.90452210622872,48.97873306274414,73500.0
2004-06-15,49.221168815000695,49.41411510314836,49.18653752673131,49.394325256347656,58200.0
2004-06-16,49.39433656489283,49.39433656489283,49.22612849036762,49.29539108276367,55600.0
2004-06-17,49.29542851207701,49.40921930000064,49.15690322210464,49.349849700927734,57100.0
2004-06-18,49.3795136222346,49.493304366395215,49.30530637009681,49.424041748046875,47700.0
2004-06-21,49.468590563595384,49.488380432128906,49.36469658469301,49.488380432128906,31500.0
2004-06-22,49.44384765275719,49.46858215332031,49.34984673683716,49.46858215332031,39900.0
2004-06-23,49.41909640784511,49.47351757914456,49.36962364517194,49.428993225097656,24600.0
2004-06-24,49.616966247558594,49.6713873914533,49.53780684751977,49.616966247558594,42100.0
2004-06-25,49.59225696002626,49.64667813571032,49.51804592277253,49.60215377807617,33200.0
2004-06-28,49.47351222798857,49.49825049391434,49.374566713344365,49.43888092041016,77500.0
2004-06-29,49.18164149868444,49.5230063133932,49.18164149868444,49.349849700927734,225700.0
2004-06-30,49.54275925016633,49.745602398232805,49.51802099202663,49.74065399169922,23300.0
2004-07-01,49.773922707917656,49.8285160056291,49.63991960027387,49.8036994934082,316900.0
2004-07-02,50.121341705322266,50.170970953737495,50.00223075183194,50.121341705322266,162500.0
2004-07-06,50.12135737951516,50.15113796705258,49.99728232644128,50.08661651611328,27900.0
2004-07-07,50.061783976142614,50.101485099705734,50.00222661109498,50.05681991577149,29700.0
2004-07-08,50.096512213351645,50.136213326919496,50.02206647240195,50.11140060424805,74200.0
2004-07-09,50.111419767597475,50.136232499757675,49.962528228759766,49.962528228759766,425600.0
2004-07-12,50.02703053152331,50.11140060424805,50.02703053152331,50.11140060424805,52600.0
2004-07-13,50.071708310416234,50.071708310416234,49.97244982180548,50.05681991577149,52800.0
2004-07-14,50.12135737951516,50.12135737951516,49.99728232644128,50.08661651611328,39000.0
2004-07-15,49.98237382024243,50.076672034317085,49.97740975990465,49.99230194091797,24600.0
2004-07-16,50.13124957223444,50.324806213378906,50.13124957223444,50.324806213378906,58800.0
2004-07-19,50.36947330615374,50.36947330615374,50.2404380647756,50.250362396240234,13000.0
2004-07-20,50.250381951367565,50.3000112009393,50.02704843506021,50.11638259887695,62300.0
2004-07-21,50.00221747743311,50.12629245876669,49.92777173133938,49.99725341796875,32900.0
2004-07-22,50.12136041681673,50.12632447945214,50.027065945566115,50.10647201538086,35000.0
2004-07-23,50.195768361390456,50.220584869384766,50.05184094525195,50.220584869384766,41200.0
2004-07-26,50.12631389655717,50.131277958144544,49.982386402279815,49.98735046386719,81000.0
2004-07-27,50.071662825787534,50.071662825787534,49.77388384398628,49.87314224243164,20500.0
2004-07-28,49.87320512349459,49.94765090942383,49.76401847566103,49.94765090942383,30800.0
2004-07-29,49.92282647895377,49.977419794224545,49.82356797108112,49.83349609375,48200.0
2004-07-30,49.98239800886816,50.210695670796866,49.98239800886816,50.20077133178711,31300.0
2004-08-02,50.326212906788136,50.326212906788136,50.166889870776046,50.186805725097656,28200.0
2004-08-03,50.22666269306632,50.32126210618286,50.18683475994205,50.25653839111328,77400.0
2004-08-04,50.18182429284243,50.385955145978365,50.18182429284243,50.36604309082031,213200.0
2004-08-05,50.36605380734771,50.42579758265511,50.336178121132505,50.40090560913086,281500.0
2004-08-06,50.714557980588864,50.85396514966464,50.714557980588864,50.72451400756836,44800.0
2004-08-09,50.77929238260682,50.79920823933473,50.68469681135082,50.759376525878906,23200.0
2004-08-10,50.779278248626134,50.78425816106231,50.6000393865258,50.62493515014648,28400.0
2004-08-11,50.62493062285187,50.729485983300165,50.55024713722884,50.65978240966797,22100.0
2004-08-12,50.540304174894985,50.76435089111328,50.540304174894985,50.76435089111328,17600.0
2004-08-13,50.8589155063838,50.863895416259766,50.78423205247733,50.863895416259766,18500.0
2004-08-16,50.8041877746582,50.8041877746582,50.70460849176053,50.8041877746582,16400.0
2004-08-17,50.82908479372999,50.953556060791016,50.7842769608976,50.953556060791016,271000.0
2004-08-18,50.978425206309005,50.983405117987566,50.78923034667969,50.78923034667969,47400.0
2004-08-19,50.843999969367935,50.95851135253906,50.78425242256575,50.95851135253906,32700.0
2004-08-20,50.97843354967776,50.97843354967776,50.80915451049805,50.80915451049805,57900.0
2004-08-23,50.829095684655385,50.86395129351998,50.68968844344672,50.824119567871094,40400.0
2004-08-24,50.6597691788592,50.839007978118744,50.65478926816897,50.82904815673828,39400.0
2004-08-25,50.82908838370843,50.92368776889593,50.77930063307991,50.83406829833984,69900.0
2004-08-26,50.87886979103413,50.95354950280979,50.80916619433609,50.92865753173828,46800.0
2004-08-27,50.97845981136091,50.99837567303475,50.938628088013246,50.963523864746094,50600.0
2004-08-30,51.003330563905166,51.033202442478526,50.92366715629575,51.01328659057617,50000.0
2004-08-31,51.11286585008795,51.22737725032606,50.988394624618486,51.01328659057617,386200.0
2004-09-01,51.09718942682006,51.207065727442206,51.02726883740348,51.197078704833984,277800.0
2004-09-02,51.152147741235225,51.152147741235225,50.97734619878727,50.99232864379883,27900.0
2004-09-03,50.937366061265294,50.96733474731445,50.72260889477872,50.96733474731445,97700.0
2004-09-07,50.88745577885958,50.962371826171875,50.79755728416252,50.962371826171875,36100.0
2004-09-08,50.86745473753098,51.13715009875174,50.82250741585421,51.11717224121094,87700.0
2004-09-09,51.152137083607705,51.20207982670321,51.00230885432119,51.06723403930664,49400.0
2004-09-10,51.21704921133173,51.242018669462595,51.11216453187035,51.177093505859375,67200.0
2004-09-13,51.17707755259281,51.24699811018042,51.12713484151376,51.227020263671875,126000.0
2004-09-14,51.227089998153495,51.29201522989932,51.21210754547291,51.28202819824219,86300.0
2004-09-15,51.262054598407744,51.267050019847694,51.192133939808976,51.25206756591797,124400.0
2004-09-16,51.26702292297446,51.4318374498699,51.17712443652132,51.406864166259766,111700.0
2004-09-17,51.38684162751249,51.391837041969296,51.19206237792969,51.19206237792969,59800.0
2004-09-20,51.38685381957793,51.411827087402344,51.24201724904485,51.411827087402344,94600.0
2004-09-21,51.41183302420797,51.42681546247845,51.24202316624161,51.3968505859375,41400.0
2004-09-22,51.46181140136742,51.56669235229492,51.34194800179152,51.56669235229492,28600.0
2004-09-23,51.5516682422934,51.566650678833774,51.341906509956814,51.411827087402344,28300.0
2004-09-24,51.36191272298148,51.44182418176467,51.29199210174022,51.42684173583984,26400.0
2004-09-27,51.37187138303756,51.51171253792862,51.366875967395536,51.411827087402344,39100.0
2004-09-28,51.51170942538116,51.53668269169659,51.401833150210024,51.496726989746094,47600.0
2004-09-29,51.25199577903196,51.38684148591587,51.19206223686979,51.202049255371094,225100.0
2004-09-30,51.2370103995223,51.286956924025226,51.097169275837715,51.2769660949707,60700.0
2004-10-01,51.23036635147049,51.23036635147049,51.10512098358163,51.18527603149414,45500.0
2004-10-04,50.97993365980735,51.20036315917968,50.97993365980735,51.20036315917969,23400.0
2004-10-05,51.10517754409947,51.25546985859054,51.10016665362624,51.19535446166992,139600.0
2004-10-06,51.18528267362796,51.20031150817521,51.034990505969624,51.10011672973633,128000.0
2004-10-07,51.08508789518907,51.125167335438945,51.02496873481426,51.10011672973633,39800.0
2004-10-08,51.38568883316971,51.40071767145489,51.230385741307224,51.35062026977539,29200.0
2004-10-11,51.28049938121287,51.50093260502807,51.28049938121287,51.400733947753906,25800.0
2004-10-12,51.4808765718915,51.515945135285826,51.35062026977539,51.35062026977539,34100.0
2004-10-13,51.30553146810193,51.56102935193524,51.30553146810193,51.42576599121094,32700.0
2004-10-14,51.55102627593763,51.671260833740234,51.54601538789111,51.671260833740234,18900.0
2004-10-15,51.601134760382166,51.601134760382166,51.445831597310466,51.57608413696289,21400.0
2004-10-18,51.59614741771136,51.59614741771136,51.450862144391785,51.53102111816406,39700.0
2004-10-19,51.42580059236685,51.62118325719953,51.42580059236685,51.55605697631836,32200.0
2004-10-20,51.556069638524,51.73641967773437,51.556069638524,51.736419677734375,135800.0
2004-10-21,51.70134701712861,51.75144828083587,51.606163024902344,51.606163024902344,23100.0
2004-10-22,51.67629502403161,51.7414213092528,51.621186697233135,51.73140335083008,25800.0
2004-10-25,51.816550711870946,51.82156160037219,51.65623667952329,51.791500091552734,33800.0
2004-10-26,51.726386106567865,51.78149442659695,51.61616946650969,51.64122009277344,60200.0
2004-10-27,51.78651760634785,51.796535565917466,51.445849648133326,51.526004791259766,29100.0
2004-10-28,51.54604493719327,51.661272495192435,51.430821201383985,51.586124420166016,76000.0
2004-10-29,51.6762994058012,51.7263968465415,51.591133374323704,51.72138595581055,61600.0
2004-11-01,51.68568414158753,51.7108026366269,51.524935737950614,51.61033248901367,28900.0
2004-11-02,51.67062676127048,51.67062676127048,51.53499298814688,51.56513595581055,97300.0
2004-11-03,51.560115616877546,51.69072493375592,51.44457970131033,51.675655364990234,40700.0
2004-11-04,51.73594585590351,51.76106436480759,51.57017672779425,51.63045501708984,40700.0
2004-11-05,51.459647915184995,51.49983215332031,51.31396903337655,51.49983215332031,149600.0
2004-11-08,51.41942888848836,51.44956800708155,51.31393814086915,51.31393814086914,52300.0
2004-11-09,51.434539794921875,51.43956426290749,51.3240244945152,51.434539794921875,54700.0
2004-11-10,51.404460179463186,51.43459935718634,51.29896922488155,51.37431716918945,21800.0
2004-11-11,51.35915101104208,51.4395271105755,51.24863579045531,51.42445755004883,43000.0
2004-11-12,51.43452330361495,51.50987496905482,51.374241204754085,51.48475646972656,32200.0
2004-11-15,51.4345131565545,51.5148892725123,51.38428000035295,51.509864807128906,390500.0
2004-11-16,51.45961380004883,51.464634431146465,51.33904966793474,51.45961380004883,50100.0
2004-11-17,51.36922140691309,51.64048510738423,51.36922140691309,51.59024810791016,64600.0
2004-11-18,51.61033248901367,51.68568414158753,51.47470258041613,51.61033248901367,50300.0
2004-11-19,51.52995171233588,51.59022995842688,51.41441201975542,51.50483322143555,43500.0
2004-11-22,51.51986044150089,51.605260940849675,51.38925512727892,51.585166931152344,63100.0
2004-11-23,51.53498638213339,51.59024401113089,51.45963855399559,51.55508041381836,63600.0
2004-11-24,51.555067734887594,51.61534981511734,51.42446230987206,51.60530471801758,94300.0
2004-11-26,51.42445835162139,51.4797159627761,51.344082250835115,51.45459747314453,39400.0
2004-11-29,51.35914681875893,51.37924084200208,51.29886858157255,51.31393814086914,103200.0
2004-11-30,51.29891944494416,51.35417710551555,51.22356774120619,51.33910369873047,108000.0
2004-12-01,51.36829743246633,51.36829743246633,51.146602630615234,51.146602630615234,49000.0
2004-12-02,51.22726310367899,51.26253302448669,51.141608130879305,51.24237823486328,51500.0
2004-12-03,51.50434573831591,51.53961563110352,51.38342094077698,51.53961563110352,85100.0
2004-12-06,51.51948659279218,51.63537563791528,51.46406189870703,51.59506607055664,146500.0
2004-12-07,51.5899594082403,51.66553878784179,51.504304571951174,51.6655387878418,76500.0
2004-12-08,51.620269704045086,51.84196853637696,51.61523388995238,51.84196853637695,158200.0
2004-12-09,51.791536148521686,51.87215138578373,51.71091706713026,51.77138137817383,120600.0
2004-12-10,51.77141752466375,51.81676290650926,51.695838044122496,51.70591735839844,139800.0
2004-12-13,51.7411846032976,51.83691501919253,51.65049000014902,51.781490325927734,102400.0
2004-12-14,51.60005125491011,51.841900715485,51.60005125491011,51.831825256347656,53900.0
2004-12-15,51.9326311556276,51.95278593197493,51.82682146290199,51.94774627685547,57400.0
2004-12-16,51.892335103748586,51.892335103748586,51.69583078840076,51.7462158203125,123100.0
2004-12-17,51.62023925781251,51.72101314222249,51.60512413618366,51.6202392578125,48100.0
2004-12-20,51.74118266991496,51.756297795852944,51.62529363083752,51.6706428527832,57800.0
2004-12-21,51.69583344796927,51.79660736110873,51.64544841346541,51.6706428527832,83100.0
2004-12-22,51.6454503432708,51.79156963968417,51.6454503432708,51.781490325927734,94300.0
2004-12-23,51.746183946864974,51.821763370244625,51.68572348346458,51.80664825439453,192700.0
2004-12-27,51.59500757107538,51.645392551080185,51.54462259107056,51.61012268066406,145200.0
2004-12-28,51.56476803184025,51.595002091934475,51.39345834919065,51.584922790527344,122800.0
2004-12-29,51.64039027371688,51.645429928603,51.52450512024862,51.57489013671875,116800.0
2004-12-30,51.57486586855335,51.690750967492754,51.51944122327676,51.6806755065918,132700.0
2004-12-31,51.72823653178131,51.84446624382214,51.672647067567006,51.74845123291016,135300.0
2005-01-03,51.71812725343689,51.82425539825331,51.60695218056828,51.74845123291016,479600.0
2005-01-04,51.77876524825443,51.79897994699845,51.58167675494964,51.69791030883789,190500.0
2005-01-05,51.64736843931009,51.72317259102107,51.57661892586233,51.67769241333008,69900.0
2005-01-06,51.69285521720463,51.73328461433834,51.63726576003566,51.71306991577149,75400.0
2005-01-07,51.743390489342275,51.768659826662194,51.60189145369366,51.69791030883789,137000.0
2005-01-10,51.707997427054416,51.707997427054416,51.59681855109668,51.67262268066406,69500.0
2005-01-11,51.75853774196368,51.80402176677269,51.65746812881259,51.743377685546875,78600.0
2005-01-12,51.76357485104611,51.84442974307609,51.67261068778909,51.81916427612305,119100.0
2005-01-13,51.8697181684583,51.97078778460757,51.81412872290858,51.94552230834961,62400.0
2005-01-14,51.8848877076275,51.90510240566346,51.733283255696875,51.758548736572266,124200.0
2005-01-18,51.8191353529442,51.89999019984453,51.68268725643938,51.89493942260742,86600.0
2005-01-19,51.935397049229955,51.97582642547019,51.84443288046818,51.97077178955078,88300.0
2005-01-20,51.94551179433261,52.056690662928915,51.849492979534354,52.04153060913086,98400.0
2005-01-21,51.99608395715612,52.076942776262385,51.98092389246387,52.06683349609375,85200.0
2005-01-24,52.07185347485254,52.09206816617331,52.001103983008896,52.076908111572266,85200.0
2005-01-25,52.02128704741341,52.036447092797744,51.935373697642554,51.98591232299805,79600.0
2005-01-26,52.02131072118505,52.02131072118505,51.92529191598049,51.96066665649414,95100.0
2005-01-27,51.89497391715792,51.90507933390435,51.81916979710776,51.88991928100586,83900.0
2005-01-28,51.99608395715612,52.06683349609375,51.93038905830281,52.06683349609375,79400.0
2005-01-31,52.06173502583193,52.06173502583193,51.925290702911894,52.001094818115234,113800.0
2005-02-01,51.954957654259005,52.09688277349426,51.954957654259005,52.05633163452149,98400.0
2005-02-02,52.06645138398748,52.10700250740782,52.005624698856955,52.09686279296875,203100.0
2005-02-03,52.00058293739793,52.03099822998047,51.92455437386674,52.03099822998047,52500.0
2005-02-04,52.269264690813095,52.3148818580078,52.05637297572022,52.24898910522461,52800.0
2005-02-07,52.26417554369267,52.32500227801488,52.112110641472704,52.25910568237305,68900.0
2005-02-08,52.274283984808534,52.335110687231214,52.16784015594564,52.289493560791016,114900.0
2005-02-09,52.33007199239258,52.46186132587426,52.25910939755738,52.43144989013672,90600.0
2005-02-10,52.375691427964675,52.375691427964675,52.162803649902344,52.162803649902344,134500.0
2005-02-11,52.26416844848997,52.26416844848997,52.10703757345302,52.23375701904297,73700.0
2005-02-14,52.172911042218445,52.2742850144172,52.13235990647128,52.243873596191406,99200.0
2005-02-15,52.061384321071905,52.248930376581235,52.061384321071905,52.142486572265625,139700.0
2005-02-16,52.24898147171731,52.24898147171731,52.00567834737424,52.08171081542969,75000.0
2005-02-17,52.03605993220456,52.117158342980645,51.954957654259005,52.05633163452149,90400.0
2005-02-18,51.960061393493014,52.08171102256238,51.94485567325584,52.07157516479492,94000.0
2005-02-22,51.97018150846545,51.98032123033337,51.85360177718011,51.924564361572266,103500.0
2005-02-23,52.00059622123083,52.00566608248472,51.87894662133482,51.94990921020508,128300.0
2005-02-24,51.99553517947553,51.99553517947553,51.858675982782664,51.899227142333984,83600.0
2005-02-25,51.92962226771143,51.94483184814453,51.81304255458245,51.94483184814453,66800.0
2005-02-28,51.944873178615545,51.955009039798774,51.73198142203492,51.808013916015625,359800.0
2005-03-01,51.68953960604737,51.81153172707057,51.68953960604737,51.77086639404297,125000.0
2005-03-02,51.64888577624843,51.79121059548399,51.64888577624843,51.70479965209961,171000.0
2005-03-03,51.81658471427133,51.82166496930114,51.61834618250508,51.74542236328125,120700.0
2005-03-04,51.86747036404566,51.953881329457275,51.791223797715986,51.89288330078125,585500.0
2005-03-07,51.91824925851008,51.98432748296873,51.80134133230957,51.908084869384766,203000.0
2005-03-08,51.791218657343066,51.82171572962346,51.72005623664809,51.79630279541016,96600.0
2005-03-09,51.67431004456753,51.6895585805355,51.43540597290664,51.48115158081055,110600.0
2005-03-10,51.56754436051891,51.56754436051891,51.369305706687,51.42013931274414,173000.0
2005-03-11,51.53701613824506,51.53701613824506,51.33369347113152,51.46076965332031,87600.0
2005-03-14,51.41505490963567,51.46588463736929,51.303227181785914,51.440467834472656,129900.0
2005-03-15,51.54212906008806,51.54721319607139,51.36422308126636,51.45063400268555,108000.0
2005-03-16,51.45063630142524,51.58787695463098,51.35914123993486,51.4862174987793,94600.0
2005-03-17,51.58787906341028,51.623460262218806,51.394724538172554,51.476051330566406,191700.0
2005-03-18,51.440467834472656,51.49130144026592,51.313391576108785,51.440467834472656,80800.0
2005-03-21,51.50654997078004,51.50654997078004,51.384553970547785,51.440467834472656,106700.0
2005-03-22,51.54215193282803,51.552316331245834,51.07451204438482,51.16092300415039,181500.0
2005-03-23,51.14057118927398,51.22698211669921,50.9575810617501,51.22698211669922,158800.0
2005-03-24,51.160871028991494,51.33369277295023,51.11004133241876,51.2574462890625,101500.0
2005-03-28,51.19649572635133,51.19649572635133,51.03892236960616,51.15583038330078,83100.0
2005-03-29,51.232086960611085,51.272752311621815,51.08976211013485,51.125343322753906,270600.0
2005-03-30,51.33878040706693,51.38961010710598,51.135457728853176,51.27778244018555,51600.0
2005-03-31,51.455750138383074,51.47607893883966,51.23717869188674,51.30325698852539,128100.0
2005-04-01,51.63627197912301,51.64137345124536,51.3710537980071,51.60567092895508,96200.0
2005-04-04,51.5597493728484,51.63625586567693,51.41184174900361,51.54444885253906,387300.0
2005-04-05,51.54448431302446,51.54448431302446,51.38637363934522,51.44247817993164,46500.0
2005-04-06,51.58526466491097,51.61076813213014,51.457755111380685,51.57506561279297,279600.0
2005-04-07,51.67201148424445,51.72811604389635,51.51390075683594,51.51390075683594,235900.0
2005-04-08,51.508799281062345,51.54960330467934,51.38639110149723,51.51390075683594,130600.0
2005-04-11,51.53938518340675,51.62609078306179,51.442476635977926,51.61079025268555,82200.0
2005-04-12,51.559753573513476,51.82497558475625,51.513852008845795,51.753570556640625,150600.0
2005-04-13,51.860707111667885,51.87600764178348,51.70769402794323,51.82500457763672,74600.0
2005-04-14,51.85052015653394,51.8964217575935,51.73831105445242,51.87091827392578,185600.0
2005-04-15,51.98819320086672,52.05449676513672,51.82498113465528,52.05449676513672,146900.0
2005-04-18,52.06979255652973,52.07489402755848,51.88618240359957,51.993289947509766,153400.0
2005-04-19,51.957606164513464,52.125915856318265,51.875998163761366,52.05961227416992,100600.0
2005-04-20,51.99325842377968,52.10036590275016,51.87594800893778,52.09526443481445,114900.0
2005-04-21,51.876031173730155,52.08004741414718,51.876031173730155,51.96783828735352,109500.0
2005-04-22,52.04945157131384,52.085154125128675,51.90153987942764,52.074951171875,44100.0
2005-04-25,52.02389571874789,52.06979728833113,51.95249068298555,52.05449676513672,63400.0
2005-04-26,52.0851356155618,52.0851356155618,51.92702102661133,51.92702102661133,68800.0
2005-04-27,52.15143822440718,52.207542772430614,51.99332752976934,52.141239166259766,70500.0
2005-04-28,52.12594544982477,52.27385711669921,52.06984089027633,52.27385711669922,75900.0
2005-04-29,52.18202087205508,52.25342592773916,52.04941370651817,52.1871223449707,151000.0
2005-05-02,52.240367657245095,52.24548584015019,52.11755859573061,52.1891975402832,54800.0
2005-05-03,52.230115558071326,52.230115558071326,52.020316986198374,52.153358459472656,708100.0
2005-05-04,52.153348420363656,52.24033796015085,52.01518879270325,52.20963668823242,63900.0
